County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Unnamed: 55,Unnamed: 56,Region,County
Marion,13,058,13058,13-058-5010-26-1002,Sandoval Jr High School,76,0,0,0,0,76,0,0,0,0,76,76,0,0,0,0,76,76,0,0,0,0,76,76,0,0,0,0,76,76,0,0,0,0,76,76,0,0,0,0,76,0,0,0,0,0,0,76,0,0,0,0,76,,,13,058
Marion,13,058,13058,13-058-5010-26-2002,Sandoval Elem School,309,1,0,1,0,308,0,1,0,0,309,307,0,2,0,0,309,307,0,2,0,0,309,308,0,1,0,0,309,308,0,1,0,0,309,135,0,1,0,1,137,53,0,1,0,0,54,309,0,0,0,0,309,,,13,058
Marion,13,058,13058,13-058-6000-16-0001,Salem Community High School,768,0,0,0,0,765,0,0,3,0,768,764,0,0,4,0,768,765,0,0,3,0,768,765,0,0,3,0,768,765,0,0,3,0,768,766,0,0,2,0,768,0,0,0,0,0,0,119,0,61,2,0,182,,,13,058
Marion,13,058,13058,13-058-7220-26-0001,Odin Attendance Center 9-12,81,0,0,0,0,81,0,0,0,0,81,81,0,0,0,0,81,81,0,0,0,0,81,81,0,0,0,0,81,81,0,0,0,0,81,81,0,0,0,0,81,0,0,0,0,0,0,20,0,0,0,0,20,,,13,058
Marion,13,058,13058,13-058-7220-26-2001,Odin Attendance Center K-8,226,0,0,0,0,224,0,0,2,0,226,224,0,0,2,0,226,224,0,0,2,0,226,224,0,0,2,0,226,224,0,0,2,0,226,123,0,0,1,0,124,35,0,0,1,0,36,224,0,0,2,0,226,,,13,058
Washington,13,095,13095,13-095-0010-04-2001,Oakdale Grade School,9,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,,,13,095
Washington,13,095,13095,13-095-001X-06-0000,Immanuel Lutheran,89,0,0,0,0,89,0,0,0,0,89,89,0,0,0,0,89,88,0,1,0,0,89,88,0,1,0,0,89,88,0,1,0,0,89,51,0,0,0,0,51,28,0,0,0,0,28,89,0,0,0,0,89,,,13,095
Washington,13,095,13095,13-095-005X-10-0000,St Michael School,47,0,0,0,0,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,47,0,0,0,0,47,22,0,0,0,0,22,7,0,0,0,0,7,47,0,0,0,0,47,,,13,095
Washington,13,095,13095,13-095-006X-06-0000,Trinity Lutheran,64,0,0,0,0,64,0,0,0,0,64,64,0,0,0,0,64,64,0,0,0,0,64,64,0,0,0,0,64,64,0,0,0,0,64,42,0,0,0,0,42,16,0,0,0,0,16,64,0,0,0,0,64,,,13,095
Washington,13,095,13095,13-095-008X-10-0000,St Ann Elementary School,104,0,0,0,0,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,103,0,0,0,1,104,48,0,0,0,1,49,18,0,0,0,1,19,103,0,0,0,1,104,,,13,095
Washington,13,095,13095,13-095-009X-06-0000,Trinity-St John Lutheran,120,0,0,0,0,120,0,0,0,0,120,120,0,0,0,0,120,120,0,0,0,0,120,120,0,0,0,0,120,120,0,0,0,0,120,63,0,0,0,0,63,25,0,0,0,0,25,116,0,0,2,2,120,,,13,095
Washington,13,095,13095,13-095-0100-26-0001,Okawville Jr/Sr High School,292,0,0,0,0,291,0,0,1,0,292,291,0,0,1,0,292,291,0,0,1,0,292,291,0,0,1,0,292,291,0,0,1,0,292,291,0,0,1,0,292,0,0,0,0,0,0,156,0,0,0,0,156,,,13,095
Washington,13,095,13095,13-095-0100-26-2003,Okawville Grade School,235,0,0,0,0,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,37,0,0,0,0,37,0,0,0,0,0,0,235,0,0,0,0,235,,,13,095
Washington,13,095,13095,13-095-0110-04-2001,Irvington Elem School,72,1,1,0,0,70,1,0,1,0,72,70,1,0,1,0,72,70,1,0,1,0,72,70,1,0,1,0,72,70,1,0,1,0,72,31,1,0,0,0,32,0,0,0,0,0,0,70,1,0,1,0,72,,,13,095
Washington,13,095,13095,13-095-0150-04-2001,Ashley Com Consolidated School,160,3,0,3,0,160,0,0,0,0,160,160,0,0,0,0,160,160,0,0,0,0,160,160,0,0,0,0,160,160,0,0,0,0,160,91,0,0,0,0,91,18,0,0,0,0,18,160,0,0,0,0,160,,,13,095
Washington,13,095,13095,13-095-0290-03-2001,Hoyleton Cons Elem School,66,2,1,1,0,65,1,0,0,0,66,65,1,0,0,0,66,65,1,0,0,0,66,65,1,0,0,0,66,65,1,0,0,0,66,24,0,0,0,0,24,0,0,0,0,0,0,65,1,0,0,0,66,,,13,095
Washington,13,095,13095,13-095-0490-04-2002,Nashville Grade School,558,1,0,1,0,549,0,0,8,1,558,547,0,3,7,1,558,548,0,1,8,1,558,552,0,0,6,0,558,552,0,0,6,0,558,273,0,0,3,0,276,65,0,0,1,0,66,552,0,0,6,0,558,,,13,095
Washington,13,095,13095,13-095-0990-16-0001,Nashville Comm High School,440,0,0,0,0,438,0,0,2,0,440,435,0,0,2,3,440,438,0,0,2,0,440,438,0,0,2,0,440,438,0,0,2,0,440,439,0,0,1,0,440,0,0,0,0,0,0,111,0,0,1,0,112,,,13,095
Cook_City_of_Chicago,15,016,15016,15-016-001Z-01-0000,Harriet Jamison College Prep,21,0,0,0,0,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,2,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,21,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-003Y-10-0000,Leo High School,142,0,0,0,0,141,0,0,1,0,142,141,0,0,1,0,142,141,0,0,1,0,142,141,0,0,1,0,142,141,0,0,1,0,142,141,0,0,1,0,142,0,0,0,0,0,0,40,0,0,0,0,40,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-004X-01-0000,Catherine Cook School,502,0,0,0,0,495,0,0,7,0,502,496,0,0,6,0,502,492,0,0,10,0,502,492,0,0,10,0,502,492,0,0,10,0,502,235,0,0,3,0,238,120,0,0,1,0,121,491,0,0,11,0,502,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-005Y-10-0000,St Patrick High School,813,3,0,3,1,806,0,2,2,3,813,809,0,1,1,2,813,809,0,3,1,0,813,809,0,3,1,0,813,809,0,3,1,0,813,810,0,2,1,0,813,0,0,0,0,0,0,217,0,0,0,0,217,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-016Y-01-0000,Latino Youth High School,193,0,0,0,0,193,0,0,0,0,193,190,0,0,0,3,193,190,0,0,0,3,193,191,0,1,0,1,193,191,0,1,0,1,193,192,0,1,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-017Y-10-0000,Brother Rice High School,842,121,121,0,0,789,49,0,4,0,842,816,22,0,4,0,842,805,32,1,4,0,842,805,32,1,4,0,842,805,32,1,4,0,842,803,34,1,4,0,842,0,0,0,0,0,0,219,7,0,1,0,227,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-020Y-08-0000,Lake View Academy,10,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-022P-00-3101,The Childrens Foundation,39,0,0,0,0,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,39,0,0,0,0,39,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-022P-00-3102,Tom Thumb Comm Child Care,61,4,4,0,0,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,57,4,0,0,0,61,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-022P-00-3103,Palatine Comm Child Care,51,0,0,0,0,51,0,0,0,0,51,51,0,0,0,0,51,51,0,0,0,0,51,51,0,0,0,0,51,51,0,0,0,0,51,50,0,0,0,1,51,51,0,0,0,0,51,50,0,0,0,1,51,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-022Y-05-0000,Ida Crown Jewish Academy,283,1,1,0,0,282,1,0,0,0,283,282,1,0,0,0,283,282,1,0,0,0,283,282,1,0,0,0,283,282,1,0,0,0,283,282,1,0,0,0,283,0,0,0,0,0,0,68,1,0,0,0,69,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-023Z-11-0000,Hinsdale Adventist Academy,286,0,0,0,0,277,0,1,7,1,286,278,0,1,7,0,286,275,0,1,10,0,286,275,0,1,10,0,286,275,0,1,10,0,286,189,0,0,4,0,193,35,0,0,1,0,36,208,0,11,7,0,226,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-024Y-10-0000,De La Salle Institute,1106,2,2,0,2,1104,2,0,0,0,1106,1104,2,0,0,0,1106,1104,2,0,0,0,1106,1104,2,0,0,0,1106,1104,2,0,0,0,1106,1104,2,0,0,0,1106,0,0,0,0,0,0,318,0,0,0,0,318,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-031Y-10-0000,Gordon Tech High School,438,0,0,0,0,435,0,0,2,1,438,435,0,0,2,1,438,435,0,0,2,1,438,435,0,0,2,1,438,435,0,0,2,1,438,435,0,0,2,1,438,0,0,0,0,0,0,125,0,0,2,1,128,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-034X-02-0000,Emmanuel Christian School,131,3,1,2,1,131,0,0,0,0,131,131,0,0,0,0,131,129,0,0,0,2,131,130,0,0,0,1,131,130,0,0,0,1,131,75,1,0,0,0,76,17,0,0,0,0,17,131,0,0,0,0,131,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-038Y-10-0000,Holy Trinity High School,269,0,0,0,0,268,0,1,0,0,269,263,0,1,0,5,269,267,0,1,0,1,269,266,0,1,0,2,269,267,0,1,0,1,269,267,0,1,0,1,269,0,0,0,0,0,0,64,0,0,0,0,64,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-042Z-10-0000,Josephinum Academy,157,10,10,0,0,155,2,0,0,0,157,156,1,0,0,0,157,156,1,0,0,0,157,155,2,0,0,0,157,155,2,0,0,0,157,157,0,0,0,0,157,0,0,0,0,0,0,52,2,0,0,0,54,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-043Z-01-0000,University of Chicago Lab Schs,1806,15,8,7,0,1795,1,3,2,5,1806,1789,4,4,2,7,1806,1795,2,3,2,4,1806,1800,0,1,2,3,1806,1800,0,1,2,3,1806,1206,1,1,0,3,1211,217,0,0,0,2,219,1421,0,1,2,3,1427,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-044Y-10-0000,St Gregory High School,94,0,0,0,0,93,0,0,0,1,94,93,0,0,0,1,94,93,0,0,0,1,94,93,0,0,0,1,94,93,0,0,0,1,94,93,0,0,0,1,94,0,0,0,0,0,0,19,0,0,0,0,19,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-050Z-06-0000,Luther North College Prep,161,2,2,0,2,159,2,0,0,0,161,158,2,1,0,0,161,159,2,0,0,0,161,159,2,0,0,0,161,159,2,0,0,0,161,158,2,1,0,0,161,0,0,0,0,0,0,40,2,0,0,0,42,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-053Y-10-0000,Maria High School,210,1,0,1,0,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,0,0,0,0,0,0,41,0,0,0,0,41,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-054X-10-0000,Immaculate Conception,380,5,2,3,0,376,2,0,1,1,380,376,2,0,1,1,380,376,2,0,1,1,380,376,2,0,1,1,380,376,2,0,1,1,380,156,2,0,2,1,161,99,1,0,0,0,100,376,2,0,1,1,380,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-055X-16-0000,South Loop Montessori School,11,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,7,0,0,0,0,7,7,0,0,0,0,7,11,0,0,0,0,11,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-056Y-10-0000,Marist High School,1780,0,0,0,0,1775,0,1,2,2,1780,1777,0,1,2,0,1780,1766,0,2,2,10,1780,1766,0,2,2,10,1780,1766,0,2,2,10,1780,1741,0,1,2,36,1780,0,0,0,0,0,0,436,0,0,1,1,438,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-060Y-10-0000,Mother Mcauley Liberal Arts H S,1257,0,0,0,0,1254,0,0,3,0,1257,1251,0,0,6,0,1257,1253,0,0,4,0,1257,1253,0,0,4,0,1257,1253,0,0,4,0,1257,1254,0,0,3,0,1257,0,0,0,0,0,0,314,0,0,0,0,314,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-061Z-01-0000,Morgan Park Academy,424,0,0,0,0,419,0,0,5,0,424,418,0,0,6,0,424,418,0,0,6,0,424,418,0,0,6,0,424,418,0,0,6,0,424,276,0,0,2,0,278,19,0,0,0,0,19,322,0,0,3,1,326,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-062X-10-0000,Immaculate Conception,179,1,1,0,0,178,1,0,0,0,179,178,1,0,0,0,179,178,1,0,0,0,179,178,1,0,0,0,179,178,1,0,0,0,179,73,0,0,0,0,73,0,0,0,0,0,0,178,1,0,0,0,179,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-065Y-10-0000,Mt Carmel High School,755,56,41,15,41,724,30,0,1,0,755,724,30,0,1,0,755,724,30,0,1,0,755,724,30,0,1,0,755,724,30,0,1,0,755,724,30,0,1,0,755,0,0,0,0,0,0,186,18,0,0,0,204,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-067X-10-0000,San Miguel Sch-Gary Comer Campus,63,0,0,0,0,63,0,0,0,0,63,63,0,0,0,0,63,63,0,0,0,0,63,63,0,0,0,0,63,63,0,0,0,0,63,63,0,0,0,0,63,0,0,0,0,0,0,63,0,0,0,0,63,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-069X-16-0000,All Day Montessori,40,1,1,0,0,39,1,0,0,0,40,39,1,0,0,0,40,39,1,0,0,0,40,39,1,0,0,0,40,39,1,0,0,0,40,35,1,0,0,1,37,34,1,0,0,2,37,39,1,0,0,0,40,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-070Y-10-0000,Notre Dame High School for Girls,88,0,0,0,0,80,0,0,0,8,88,80,0,0,0,8,88,80,0,0,0,8,88,80,0,0,0,8,88,80,0,0,0,8,88,80,0,0,0,8,88,0,0,0,0,0,0,8,0,0,0,2,10,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-072Z-01-0000,Providence - St Mel School,525,5,5,0,5,519,5,0,1,0,525,519,5,0,1,0,525,519,5,0,1,0,525,519,5,0,1,0,525,519,5,0,1,0,525,375,3,0,1,0,379,17,0,0,0,0,17,384,5,0,1,0,390,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-077Y-10-0000,Resurrection High School,642,0,0,0,0,639,0,0,2,1,642,640,0,0,2,0,642,640,0,0,2,0,642,640,0,0,2,0,642,640,0,0,2,0,642,640,0,0,2,0,642,0,0,0,0,0,0,152,0,0,1,0,153,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-079Y-01-0000,Prologue,225,21,21,0,0,209,16,0,0,0,225,205,20,0,0,0,225,210,15,0,0,0,225,211,14,0,0,0,225,211,14,0,0,0,225,210,15,0,0,0,225,0,0,0,0,0,0,38,1,0,0,0,39,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-082Y-01-0000,Comm Christian Alternative Acad,176,4,1,3,1,176,0,0,0,0,176,172,1,1,0,2,176,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-085Y-10-0000,St Benedict High School,185,7,7,0,0,178,7,0,0,0,185,178,7,0,0,0,185,178,7,0,0,0,185,178,7,0,0,0,185,178,7,0,0,0,185,178,7,0,0,0,185,0,0,0,0,0,0,53,3,0,0,0,56,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-086Y-10-0000,Our Lady of Tepeyac High School,140,0,0,0,0,132,0,0,0,8,140,132,0,0,0,8,140,132,0,0,0,8,140,132,0,0,0,8,140,132,0,0,0,8,140,132,0,0,0,8,140,0,0,0,0,0,0,42,0,0,0,7,49,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-088Y-10-0000,St Francis De Sales High School,199,7,7,0,0,191,6,0,2,0,199,190,7,0,2,0,199,193,4,0,2,0,199,193,4,0,2,0,199,193,4,0,2,0,199,193,4,0,2,0,199,0,0,0,0,0,0,46,3,0,0,0,49,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-090X-14-0000,St Sava Academy,96,0,0,0,0,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,96,0,0,0,0,96,47,0,0,0,0,47,37,0,0,0,0,37,96,0,0,0,0,96,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-092Y-10-0000,St Ignatius College Prep,1383,0,0,0,0,1369,0,3,9,2,1383,1372,0,3,8,0,1383,1371,0,3,8,1,1383,1373,0,2,8,0,1383,1373,0,2,8,0,1383,1369,0,4,8,2,1383,0,0,0,0,0,0,349,0,2,3,1,355,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-093X-05-0000,Chicago Jewish Day School,162,17,17,0,0,145,12,2,2,1,162,148,5,3,4,2,162,143,9,5,4,1,162,149,3,6,3,1,162,149,3,6,3,1,162,38,2,1,2,1,44,15,0,0,0,0,15,144,3,9,5,1,162,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-108Y-10-0000,St Rita High School,704,49,48,1,0,656,48,0,0,0,704,656,48,0,0,0,704,656,48,0,0,0,704,656,48,0,0,0,704,656,48,0,0,0,704,656,48,0,0,0,704,0,0,0,0,0,0,188,30,0,0,0,218,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-109Y-10-0000,St Scholastica Academy,147,2,0,2,2,142,0,0,0,5,147,142,0,0,0,5,147,142,0,0,0,5,147,142,0,0,0,5,147,142,0,0,0,5,147,142,0,0,0,5,147,0,0,0,0,0,0,36,0,0,0,3,39,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-116Z-01-0000,Chicago Waldorf School,351,33,33,0,0,269,3,1,69,9,351,276,1,1,67,6,351,267,3,2,71,8,351,267,3,2,71,8,351,267,3,2,71,8,351,131,23,1,51,11,217,35,0,1,6,5,47,215,18,2,57,8,300,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-118Y-05-0000,Telshe High School,123,0,0,0,0,108,0,2,0,13,123,108,0,2,0,13,123,108,0,2,0,13,123,108,0,2,0,13,123,108,0,2,0,13,123,108,0,2,0,13,123,0,0,0,0,0,0,25,0,0,0,13,38,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-120Z-25-0000,Tabernacle Christian Academy,71,1,1,0,0,59,1,2,2,7,71,60,0,2,2,7,71,60,0,2,2,7,71,60,0,2,2,7,71,60,0,2,2,7,71,31,0,0,2,2,35,14,0,0,1,1,16,60,0,2,2,7,71,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-175X-06-0000,Grace Lutheran School,97,0,0,0,0,97,0,0,0,0,97,97,0,0,0,0,97,97,0,0,0,0,97,97,0,0,0,0,97,97,0,0,0,0,97,47,0,0,0,0,47,19,0,0,0,0,19,97,0,0,0,0,97,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-178X-06-0000,Jehovah Lutheran School,58,0,0,0,0,57,0,1,0,0,58,57,0,1,0,0,58,57,0,1,0,0,58,57,0,1,0,0,58,57,0,1,0,0,58,35,0,1,0,0,36,12,0,1,0,0,13,57,0,1,0,0,58,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-181X-06-0000,Our Saviour,48,1,1,0,0,45,1,0,1,1,48,45,1,0,1,1,48,45,1,0,1,1,48,45,1,0,1,1,48,45,1,0,1,1,48,35,1,0,1,1,38,35,1,0,1,1,38,45,1,0,1,1,48,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-184X-06-0000,St Andrew Lutheran,90,2,0,2,0,90,0,0,0,0,90,90,0,0,0,0,90,90,0,0,0,0,90,90,0,0,0,0,90,90,0,0,0,0,90,52,0,0,0,0,52,32,0,0,0,0,32,90,0,0,0,0,90,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-185X-06-0000,St James Lutheran,218,0,0,0,0,214,0,0,1,3,218,214,0,0,1,3,218,213,0,1,1,3,218,213,0,1,1,3,218,213,0,1,1,3,218,122,0,0,1,1,124,83,0,0,1,1,85,213,0,1,1,3,218,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-186X-06-0000,St John Ev Lutheran School,176,16,16,0,0,175,1,0,0,0,176,174,0,2,0,0,176,171,5,0,0,0,176,175,1,0,0,0,176,174,2,0,0,0,176,95,3,0,0,0,98,33,2,0,0,0,35,174,2,0,0,0,176,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-187X-06-0000,St Luke Academy,108,9,7,2,4,104,4,0,0,0,108,104,4,0,0,0,108,102,4,2,0,0,108,102,4,2,0,0,108,102,4,2,0,0,108,58,3,0,0,0,61,29,2,2,0,0,33,102,4,2,0,0,108,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-189X-06-0000,St Paul Lutheran School,113,0,0,0,0,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,57,0,0,0,0,57,0,0,0,0,0,0,113,0,0,0,0,113,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-190X-06-0000,St Paul Lutheran School,78,7,5,2,7,70,5,0,0,3,78,70,5,0,0,3,78,70,5,0,0,3,78,70,5,0,0,3,78,70,5,0,0,3,78,42,2,0,0,2,46,10,0,0,0,1,11,70,5,0,0,3,78,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-192X-06-0000,Lutheran Unity School,173,2,2,0,0,162,0,0,5,6,173,162,0,0,5,6,173,162,0,0,5,6,173,162,0,0,5,6,173,162,0,0,5,6,173,95,0,0,3,3,101,22,0,0,0,3,25,160,2,0,5,6,173,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-194X-06-0000,St Philip Lutheran,92,0,0,0,0,92,0,0,0,0,92,92,0,0,0,0,92,92,0,0,0,0,92,92,0,0,0,0,92,92,0,0,0,0,92,56,0,0,0,0,56,0,0,0,0,0,0,92,0,0,0,0,92,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-201X-06-0000,Bethesda Lutheran School,80,0,0,0,0,79,0,0,0,1,80,79,0,0,0,1,80,79,0,0,0,1,80,79,0,0,0,1,80,79,0,0,0,1,80,44,0,0,0,1,45,21,0,0,0,1,22,79,0,0,0,1,80,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-204X-06-0000,Hope Lutheran,78,0,0,0,0,75,0,0,0,3,78,75,0,0,0,3,78,75,0,0,0,3,78,75,0,0,0,3,78,75,0,0,0,3,78,44,0,0,0,0,44,18,0,0,0,0,18,75,0,0,0,3,78,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-206X-06-0000,Pilgrim Lutheran School,170,0,0,0,0,170,0,0,0,0,170,170,0,0,0,0,170,170,0,0,0,0,170,170,0,0,0,0,170,170,0,0,0,0,170,81,0,0,0,0,81,17,0,0,0,0,17,170,0,0,0,0,170,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-210X-05-0000,Akiba-Schechter Day School,197,17,17,0,0,177,14,0,4,2,197,178,13,0,4,2,197,177,14,0,4,2,197,176,15,0,4,2,197,177,14,0,4,2,197,102,6,0,0,2,110,68,2,0,0,2,72,177,14,0,4,2,197,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-211X-05-0000,Bernard Zell Anshe Emet Day Sch,523,0,0,0,0,520,0,1,0,2,523,520,0,1,0,2,523,520,0,1,2,0,523,520,0,1,2,0,523,520,0,1,2,0,523,263,0,0,0,2,265,77,0,0,0,1,78,522,0,1,0,0,523,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-215X-25-0000,Chicago Christian Academy,93,2,0,2,0,90,0,0,0,3,93,92,0,0,0,1,93,92,0,0,0,1,93,92,0,0,0,1,93,92,0,0,0,1,93,32,0,0,0,0,32,26,0,0,0,0,26,92,0,0,0,1,93,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-228X-10-0000,St Columbanus School,217,28,15,13,9,196,8,0,0,13,217,196,8,0,0,13,217,196,8,0,0,13,217,196,8,0,0,13,217,196,8,0,0,13,217,106,1,0,0,6,113,32,1,0,0,2,35,196,8,0,0,13,217,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-231X-05-0000,Joan Dachs Bais Yaakov Elem,535,24,17,7,0,522,6,0,5,2,535,526,2,1,4,2,535,523,4,0,5,3,535,523,4,0,5,3,535,523,4,0,5,3,535,284,5,0,1,1,291,85,5,0,1,0,91,511,9,8,7,0,535,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-238Y-10-0000,Jesuit College Preparatory School,303,8,8,0,0,283,8,0,0,12,303,283,8,0,0,12,303,283,8,0,0,12,303,283,8,0,0,12,303,283,8,0,0,12,303,283,8,0,0,12,303,0,0,0,0,0,0,79,3,0,0,6,88,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-241X-01-0000,North Park Elementary School,213,5,5,0,0,208,4,0,1,0,213,209,3,0,1,0,213,207,4,1,1,0,213,208,3,1,1,0,213,208,3,1,1,0,213,102,3,1,1,1,108,25,3,0,0,0,28,204,3,2,3,1,213,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-248Y-05-0000,Bnos Rabbeinu High School,19,0,0,0,0,16,0,0,3,0,19,16,0,0,3,0,19,16,0,0,3,0,19,16,0,0,3,0,19,16,0,0,3,0,19,16,0,0,3,0,19,0,0,0,0,0,0,2,0,0,1,0,3,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-270X-06-0000,Lutheran Day Nursery,23,0,0,0,0,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,23,0,0,0,0,23,,,15,016
