County_Name,Region,County,region_county_code,Region-County-District-Type-School (RCDTS) ,District,Facility,Enrollment PreK-12,Unduplicated Count  Non-compliant-Immunization Requirements,Non-compliant with Physical Exam Only,Total Excluded,School Compliance %,Protected and in compliance,Religious objection,Medical reasons ,Approved schedule,McKinney Vento Act,Unprotected and in noncompliance,Vaccination Acquired,No Vaccination,Protection %,region_county_code
Kane,31,045,31045,31045106X160000,Nonpublic School,Prairie View Montessori,17,0,0,0,1,17,0,0,0,0,0,17,0,1,31045
Kane,31,045,31045,31045107Z020000,Nonpublic School,Griffin Christian School,10,0,0,0,1,3,0,0,0,0,0,3,0,1,31045
Kane,31,045,31045,31045108X160000,Nonpublic School,Greenbrook Montessori,79,6,0,0,0.9240506329113924,58,1,0,1,0,0,58,2,0.9666666666666667,31045
Kane,31,045,31045,310451290223017,Aurora West USD 129,Hope D Wall TMH Child Dev Ctr,173,3,0,3,0.9826589595375722,30,0,0,0,0,0,30,0,1,31045
Kane,31,045,31045,310451290223020,Aurora West USD 129,Todd  Early Childhood Center,349,10,0,10,0.9713467048710602,343,1,0,0,2,3,343,6,0.9828080229226361,31045
Kane,31,045,31045,310451310222009,Aurora East USD 131,John Gates Elem School,666,3,0,3,0.9954954954954955,88,0,0,0,0,0,88,0,1,31045
Kane,31,045,31045,310451310222010,Aurora East USD 131,Nicholas A Hermes Elem School,793,6,0,4,0.9924337957124842,1,0,0,0,0,0,1,0,1,31045
Kane,31,045,31045,310451310222013,Aurora East USD 131,Oak Park Elem School,668,0,0,0,1,198,0,0,1,0,0,198,1,0.9949748743718593,31045
Kane,31,045,31045,310451310222014,Aurora East USD 131,Mabel O Donnell Elem School,487,9,1,0,0.9794661190965093,102,0,0,0,0,1,102,1,0.9902912621359223,31045
Kane,31,045,31045,310451310223001,Aurora East USD 131,Early Childhood Dev Cntr,203,0,0,0,1,203,0,0,0,0,0,203,0,1,31045
Kane,31,045,31045,310451310223002,Aurora East USD 131,Child Service Center Preschool,143,3,0,3,0.9790209790209791,142,0,0,0,0,1,142,1,0.993006993006993,31045
Kane,31,045,31045,310453000262002,CUSD 300,Liberty Elementary School,777,3,0,0,0.9961389961389963,28,2,0,0,0,1,28,3,0.9032258064516129,31045
Kane,31,045,31045,310453000262010,CUSD 300,Eastview Elem School,458,1,0,0,0.9978165938864629,22,0,0,0,0,0,22,0,1,31045
Kane,31,045,31045,310453000262012,CUSD 300,Golfview Elem School,764,8,5,0,0.9829842931937174,88,0,0,1,0,4,88,5,0.946236559139785,31045
Kane,31,045,31045,310453000262015,CUSD 300,Lake in the Hills Elem School,524,0,4,0,0.9923664122137404,28,1,1,0,0,0,28,2,0.9333333333333333,31045
Kane,31,045,31045,310453000262016,CUSD 300,Meadowdale Elem School,497,0,1,0,0.9979879275653923,39,0,0,1,0,0,39,1,0.975,31045
Kane,31,045,31045,310453000262021,CUSD 300,Perry Elementary School,641,0,8,8,0.9875195007800313,69,0,0,0,0,0,69,0,1,31045
Kane,31,045,31045,310453000262023,CUSD 300,Westfield Community School,1379,2,2,0,0.9970993473531544,27,2,0,0,0,1,27,3,0.9,31045
Kane,31,045,31045,310453000262025,CUSD 300,Gary D Wright Elem Sch,640,4,0,0,0.99375,76,0,0,3,0,0,76,3,0.9620253164556962,31045
Kane,31,045,31045,310453000263001,CUSD 300,Delacey Family Educ Ctr,374,4,0,0,0.9893048128342247,366,8,0,0,0,0,366,8,0.9786096256684492,31045
Kane,31,045,31045,310453010262003,Central CUSD 301,Howard B Thomas Grade School,494,0,0,0,1,50,1,0,0,0,0,50,1,0.9803921568627451,31045
Kane,31,045,31045,310453020262009,Kaneland CUSD 302,Kaneland Blackberry Creek Elem,468,1,2,3,0.9935897435897437,33,1,0,0,0,0,33,1,0.9705882352941176,31045
Kane,31,045,31045,310453030262002,St Charles CUSD 303,Davis Primary School,481,0,0,0,1,41,0,0,1,0,0,41,1,0.9761904761904762,31045
Kane,31,045,31045,310453030262010,St Charles CUSD 303,Ferson Creek School,548,0,0,0,1,75,2,0,0,0,0,75,2,0.974025974025974,31045
Kane,31,045,31045,310453030262011,St Charles CUSD 303,Fox Ridge School,391,0,0,0,1,50,3,0,0,0,0,50,3,0.9433962264150944,31045
Kane,31,045,31045,310453030262014,St Charles CUSD 303,Norton Creek Elementary School,420,0,0,0,1,37,0,1,0,0,0,37,1,0.9736842105263158,31045
Kane,31,045,31045,310453040263001,Geneva CUSD 304,Friendship Station,92,0,0,0,1,81,2,0,9,0,0,81,11,0.8804347826086957,31045
Iroquois,32,038,32038,320380030262002,Donovan CUSD 3,Donovan Elem School,174,0,0,0,1,11,0,0,0,0,0,11,0,1,32038
Iroquois,32,038,32038,320380040263001,Central CUSD 4,Ashkum Early Literacy Center,56,1,0,1,0.9821428571428571,54,0,1,0,0,1,54,2,0.9642857142857143,32038
Iroquois,32,038,32038,32038004X060000,Nonpublic School,St Pauls Lutheran School,80,0,0,0,1,35,0,0,0,0,0,35,0,1,32038
Iroquois,32,038,32038,320380090260001,Iroquois County CUSD 9,Watseka Comm High School,372,0,0,0,1,40,0,0,0,0,0,40,0,1,32038
Iroquois,32,038,32038,320380100262003,Iroquois West CUSD 10,Iroquois West Elem Sch/Danforth,114,0,0,0,1,48,0,0,1,0,0,48,1,0.9795918367346939,32038
Iroquois,32,038,32038,320381240262001,Milford Area Public Schools District 124,Milford Grade School West Campus,463,0,0,0,1,34,0,0,1,0,0,34,1,0.9714285714285714,32038
Kankakee,32,046,32046,320460010261002,Momence CUSD 1,Momence Jr High School,432,10,0,2,0.976851851851852,80,2,0,0,0,1,80,3,0.963855421686747,32046
Kankakee,32,046,32046,32046001X100000,Nonpublic School,Maternity B V M,300,6,0,0,0.98,26,0,0,0,0,0,26,0,1,32046
Kankakee,32,046,32046,320460050262003,Manteno CUSD 5,Manteno Elem School,784,6,15,8,0.9732142857142857,120,0,3,0,0,3,120,6,0.9523809523809523,32046
Kankakee,32,046,32046,32046005X100000,Nonpublic School,St Joseph,197,0,0,0,1,23,0,0,0,0,0,23,0,1,32046
Kankakee,32,046,32046,320460060262002,Grant Park CUSD 6,Grant Park Elem School,351,0,0,0,1,25,0,0,0,0,0,25,0,1,32046
Kankakee,32,046,32046,32046008X100000,Nonpublic School,Aquinas Catholic Acad-Hickory,206,0,0,0,1,31,0,0,0,0,0,31,0,1,32046
Kankakee,32,046,32046,32046009X060000,Nonpublic School,St Pauls Lutheran School,139,0,0,0,1,43,0,2,1,0,0,43,3,0.9347826086956522,32046
Kankakee,32,046,32046,32046015Z260000,Nonpublic School,Grace Christian Academy,181,0,0,0,1,20,0,0,0,0,0,20,0,1,32046
Kankakee,32,046,32046,32046016Z260000,Nonpublic School,Kankakee Trinity Academy,258,5,6,0,0.9573643410852714,20,2,0,3,0,0,20,5,0.8,32046
Kankakee,32,046,32046,32046031P003101,Early Childhood,Lasting Impressions Visions,20,0,0,0,1,20,0,0,0,0,0,20,0,1,32046
Kankakee,32,046,32046,32046031P003102,Early Childhood,Lasting Impressions Station,20,0,0,0,1,20,0,0,0,0,0,20,0,1,32046
Kankakee,32,046,32046,320460530022001,Bourbonnais SD 53,Robert Frost Elem School,239,14,4,0,0.9246861924686192,99,0,1,4,0,2,99,7,0.9339622641509434,32046
Kankakee,32,046,32046,320460610022002,Bradley SD 61,Bradley East Elem School,671,4,0,4,0.9940387481371089,136,0,0,2,1,2,136,5,0.9645390070921985,32046
Kankakee,32,046,32046,320461110252011,Kankakee SD 111,Mark Twain Primary School,383,8,6,14,0.9634464751958224,217,1,0,0,0,0,217,1,0.9954128440366973,32046
Kankakee,32,046,32046,320461110253003,Kankakee SD 111,Proegler School,345,32,3,0,0.8985507246376812,333,2,0,0,0,10,333,12,0.9652173913043478,32046
Kankakee,32,046,32046,320462580042001,St George CCSD 258,St George Elem School,472,0,0,0,1,2,0,0,0,0,0,2,0,1,32046
Kankakee,32,046,32046,320462590042001,Pembroke CCSD 259,Lorenzo R Smith Elem School,279,0,13,0,0.953405017921147,36,1,0,3,0,0,36,4,0.9,32046
Knox,33,048,33048,33048003X100000,Nonpublic School,Costa Catholic School,228,0,0,0,1,66,0,0,0,0,0,66,0,1,33048
Knox,33,048,33048,33048009Z260000,Nonpublic School,Galesburg Christian School,66,6,6,0,0.8181818181818181,5,0,6,0,0,3,5,9,0.35714285714285715,33048
Knox,33,048,33048,330482020262002,Knoxville CUSD 202,Mable Woolsey Elem School,418,0,0,0,1,35,0,0,0,0,0,35,0,1,33048
Knox,33,048,33048,330482050263001,Galesburg CUSD 205,Bright Futures Pre-K Prog,216,0,0,0,1,214,2,0,0,0,0,214,2,0.9907407407407407,33048
Knox,33,048,33048,330482080262001,R O W V A CUSD 208,R O W V A Central Elem School,334,0,0,0,1,31,0,0,0,0,0,31,0,1,33048
Knox,33,048,33048,330482100262003,Williamsfield CUSD 210,Williamsfield Elem School,147,0,0,0,1,24,0,0,1,0,0,24,1,0.96,33048
Knox,33,048,33048,330482760262002,Abingdon-Avon CUSD 276,Avon Elem Sch,139,15,0,0,0.8920863309352518,15,0,0,0,0,2,15,2,0.8823529411764706,33048
Lake,34,049,34049,340490010022002,Winthrop Harbor SD 1,Westfield  School,302,1,1,0,0.9933774834437087,6,0,0,0,0,0,6,0,1,34049
Lake,34,049,34049,34049001X010000,Nonpublic School,A Village Green Montessori,104,0,0,0,1,95,0,0,0,0,0,95,0,1,34049
Lake,34,049,34049,340490030042002,Beach Park CCSD 3,Oak Crest School,320,2,0,0,0.99375,26,1,0,0,0,0,26,1,0.9629629629629629,34049
Lake,34,049,34049,34049003X160000,Nonpublic School,Montessori Sch of Lake Forest,154,0,0,0,1,54,2,0,0,0,0,54,2,0.9642857142857143,34049
Lake,34,049,34049,34049005X160000,Nonpublic School,Deerfield Montessori School,37,0,0,0,1,28,0,0,0,0,0,28,0,1,34049
Lake,34,049,34049,340490060023001,Zion ESD 6,Lakeview School,244,7,0,6,0.9713114754098361,236,0,1,0,0,7,236,8,0.9672131147540983,34049
Lake,34,049,34049,34049006X100000,Nonpublic School,Holy Cross School,172,0,0,0,1,10,0,0,0,0,0,10,0,1,34049
Lake,34,049,34049,34049009X160000,Nonpublic School,Riverwoods Montessori School,86,0,0,0,1,67,0,0,0,0,0,67,0,1,34049
Lake,34,049,34049,34049011X160000,Nonpublic School,Libertyville Montessori,43,0,0,0,1,25,0,0,0,0,0,25,0,1,34049
Lake,34,049,34049,34049012X160000,Nonpublic School,Montessori Sch of Long Grove,71,0,0,0,1,35,0,0,0,0,0,35,0,1,34049
Lake,34,049,34049,34049014X100000,Nonpublic School,Our Lady of Humility,290,0,0,0,1,46,0,0,0,0,0,46,0,1,34049
Lake,34,049,34049,34049015X100000,Nonpublic School,Prince of Peace,248,0,0,0,1,34,0,0,0,0,0,34,0,1,34049
Lake,34,049,34049,34049016X100000,Nonpublic School,St Anastasia,216,10,0,0,0.9537037037037037,11,0,0,0,0,1,11,1,0.9166666666666666,34049
Lake,34,049,34049,34049017X100000,Nonpublic School,St Anne,409,0,0,0,1,76,2,0,0,0,0,76,2,0.9743589743589743,34049
Lake,34,049,34049,34049019X100000,Nonpublic School,St Bede,185,0,0,0,1,20,0,0,2,0,0,20,2,0.9090909090909091,34049
Lake,34,049,34049,34049020X100000,Nonpublic School,St Francis De Sales,381,0,0,0,1,36,1,0,1,0,0,36,2,0.9473684210526315,34049
Lake,34,049,34049,34049021X100000,Nonpublic School,St Gilbert,471,0,0,0,1,61,0,0,0,0,0,61,0,1,34049
Lake,34,049,34049,34049022X100000,Nonpublic School,St James,107,0,0,0,1,21,0,0,0,0,0,21,0,1,34049
Lake,34,049,34049,34049023X100000,Nonpublic School,St Joseph School,440,2,2,1,0.990909090909091,28,0,0,0,0,0,28,0,1,34049
Lake,34,049,34049,340490240042001,Millburn CCSD 24,Millburn Elem School,782,0,0,0,1,18,2,0,0,0,0,18,2,0.9,34049
Lake,34,049,34049,34049024X100000,Nonpublic School,St Joseph,228,0,0,0,1,28,0,0,3,0,0,28,3,0.9032258064516129,34049
Lake,34,049,34049,34049025X100000,Nonpublic School,Most Blessed Trinity Academy,260,0,5,0,0.9807692307692308,20,0,0,0,0,0,20,0,1,34049
Lake,34,049,34049,34049026X100000,Nonpublic School,School of St Mary,567,0,0,0,1,76,0,0,0,4,0,76,4,0.95,34049
Lake,34,049,34049,34049027X100000,Nonpublic School,St Mary of the Annunciation,173,0,0,0,1,30,0,0,2,0,0,30,2,0.9375,34049
Lake,34,049,34049,34049028X100000,Nonpublic School,St Mary,385,1,0,0,0.9974025974025975,70,1,0,0,0,0,70,1,0.9859154929577465,34049
Lake,34,049,34049,34049029X060000,Nonpublic School,St Matthew Lutheran School,48,0,0,0,1,12,0,0,0,0,0,12,0,1,34049
Lake,34,049,34049,34049030X100000,Nonpublic School,St Patrick,550,0,0,0,1,54,1,0,0,0,0,54,1,0.9818181818181818,34049
Lake,34,049,34049,34049032X100000,Nonpublic School,St Peter School,170,0,0,0,1,26,0,0,0,0,0,26,0,1,34049
Lake,34,049,34049,340490340042006,Antioch CCSD 34,Hillcrest Elementary School,630,0,0,0,1,112,1,0,0,0,0,112,1,0.9911504424778761,34049
Lake,34,049,34049,34049034P003101,Early Childhood,Highland Pk Com Nur Sch and DC,38,9,0,7,0.7631578947368423,32,0,0,2,0,4,32,6,0.8421052631578947,34049
Lake,34,049,34049,34049034X100000,Nonpublic School,Transfiguration,117,0,0,0,1,19,0,0,1,0,0,19,1,0.95,34049
Lake,34,049,34049,340490370022003,Gavin SD 37,Gavin Central School,505,0,0,0,1,84,1,0,0,0,0,84,1,0.9882352941176471,34049
Lake,34,049,34049,34049039X060000,Nonpublic School,Faith Evangelical Lutheran,145,6,1,0,0.9517241379310345,25,1,0,0,0,0,25,1,0.9615384615384616,34049
Lake,34,049,34049,34049040X010000,Nonpublic School,Lake Forest Country Day School,366,0,0,0,1,66,3,0,0,0,0,66,3,0.9565217391304348,34049
Lake,34,049,34049,340490410042003,Lake Villa CCSD 41,B J Hooper Elem School,715,0,0,0,1,39,0,0,0,0,0,39,0,1,34049
Lake,34,049,34049,34049041X100000,Nonpublic School,East Lake Academy,129,0,0,0,1,18,0,0,0,0,0,18,0,1,34049
Lake,34,049,34049,34049042Z260000,Nonpublic School,Westlake Christian Academy,223,0,2,2,0.9910313901345292,19,0,0,0,0,0,19,0,1,34049
Lake,34,049,34049,34049043X060000,Nonpublic School,St Johns Lutheran School,71,0,0,0,1,17,0,0,1,0,0,17,1,0.9444444444444444,34049
Lake,34,049,34049,34049045Z200000,Nonpublic School,Lake County Baptist School,177,11,2,0,0.9265536723163842,9,0,0,0,0,0,9,0,1,34049
Lake,34,049,34049,340490460043001,Grayslake CCSD 46,Grayslake Early Childhood,134,1,0,0,0.9925373134328358,133,0,0,0,0,1,133,1,0.9925373134328358,34049
Lake,34,049,34049,34049046X260000,Nonpublic School,Shelia Daniels Christian Academy,49,0,0,0,1,16,0,0,0,0,0,16,0,1,34049
Lake,34,049,34049,34049048X160000,Nonpublic School,Forest Bluff School,137,0,0,0,1,37,3,0,3,0,0,37,6,0.8604651162790697,34049
Lake,34,049,34049,340490500042005,Woodland CCSD 50,Woodland Primary School,685,28,0,28,0.9591240875912409,129,2,1,1,0,5,129,9,0.9347826086956522,34049
Lake,34,049,34049,340490560022002,Gurnee SD 56,Spaulding Elementary School,592,22,3,9,0.9577702702702703,100,1,0,0,0,2,100,3,0.970873786407767,34049
Lake,34,049,34049,340490600262004,Waukegan CUSD 60,Carman-Buckner Elem School,735,24,99,0,0.8326530612244898,72,1,0,0,0,0,72,1,0.9863013698630136,34049
Lake,34,049,34049,340490600262007,Waukegan CUSD 60,Clearview Elem School,737,28,27,0,0.9253731343283582,12,0,0,0,0,0,12,0,1,34049
Lake,34,049,34049,340490600262009,Waukegan CUSD 60,Glenwood Elementary School,768,27,93,0,0.84375,33,0,0,0,0,1,33,1,0.9705882352941176,34049
Lake,34,049,34049,340490600262010,Waukegan CUSD 60,Greenwood Elem School,372,16,53,0,0.8145161290322581,27,0,0,0,0,0,27,0,1,34049
Lake,34,049,34049,340490600262013,Waukegan CUSD 60,Little Fort Elem School,584,32,48,0,0.8630136986301371,26,0,0,0,0,4,26,4,0.8666666666666667,34049
Lake,34,049,34049,340490600262015,Waukegan CUSD 60,H R McCall Elem School,500,16,9,14,0.9500000000000001,71,0,0,0,0,5,71,5,0.9342105263157895,34049
Lake,34,049,34049,340490600262016,Waukegan CUSD 60,North Elem School,685,24,34,0,0.9153284671532848,65,0,0,0,0,1,65,1,0.9848484848484849,34049
Lake,34,049,34049,340490600262017,Waukegan CUSD 60,Oakdale Elem School,646,21,62,0,0.8715170278637772,64,0,0,0,0,1,64,1,0.9846153846153847,34049
Lake,34,049,34049,340490600262018,Waukegan CUSD 60,Washington Elem School,679,10,82,10,0.8645066273932254,51,0,0,0,0,4,51,4,0.9272727272727272,34049
Lake,34,049,34049,340490600263007,Waukegan CUSD 60,Early Learning Center,216,22,10,0,0.851851851851852,209,0,0,0,0,7,209,7,0.9675925925925926,34049
Lake,34,049,34049,34049061X010000,Nonpublic School,Da Vinci Waldorf School,84,0,0,0,1,14,7,0,0,0,0,14,7,0.6666666666666666,34049
Lake,34,049,34049,340490650022006,Lake Bluff ESD 65,Lake Bluff Elem Sch,549,0,0,0,1,21,0,0,1,0,0,21,1,0.9545454545454546,34049
Lake,34,049,34049,340490670052004,Lake Forest SD 67,Everett Elem School,314,0,0,0,1,1,0,0,0,0,0,1,0,1,34049
Lake,34,049,34049,340490670052005,Lake Forest SD 67,Sheridan Elem School,250,0,0,0,1,8,0,0,0,0,0,8,0,1,34049
Lake,34,049,34049,340490700022007,Libertyville SD 70,Adler Park School,264,0,0,0,1,15,0,0,0,0,0,15,0,1,34049
Lake,34,049,34049,340490720022001,Rondout SD 72,Rondout Elem School,144,0,0,0,1,2,0,0,0,0,0,2,0,1,34049
Lake,34,049,34049,340490730043001,Hawthorn CCSD 73,Lincoln School,156,0,0,0,1,156,0,0,0,0,0,156,0,1,34049
Lake,34,049,34049,34049073X160000,Nonpublic School,Country Meadows Montessori Sch,145,9,17,0,0.8206896551724139,52,3,0,2,0,0,52,5,0.9122807017543859,34049
Lake,34,049,34049,340490750021004,Mundelein ESD 75,Carl Sandburg Middle School,587,1,0,1,0.9982964224872233,73,0,0,0,0,0,73,0,1,34049
Lake,34,049,34049,340490760022004,Diamond Lake SD 76,Fairhaven School,311,3,1,4,0.9871382636655949,80,0,0,4,0,0,80,4,0.9523809523809523,34049
Lake,34,049,34049,340490790022001,Fremont SD 79,Fremont Elem School,752,0,0,0,1,70,0,0,0,0,0,70,0,1,34049
Lake,34,049,34049,34049080P003101,Early Childhood,AAUW Nursery School,32,0,0,0,1,32,0,0,0,0,0,32,0,1,34049
Lake,34,049,34049,34049083X160000,Nonpublic School,Highland Park Montessori,78,7,0,0,0.9102564102564102,56,0,1,0,0,7,56,8,0.875,34049
Lake,34,049,34049,34049085X160000,Nonpublic School,Mundelein Montessori School,33,0,0,0,1,31,0,0,0,0,0,31,0,1,34049
Lake,34,049,34049,34049087X160000,Nonpublic School,Steppingstone Montessori School,37,0,0,0,1,28,1,0,0,0,0,28,1,0.9655172413793104,34049
Lake,34,049,34049,34049091X160000,Nonpublic School,Montessori World of Discovery,67,0,0,0,1,50,0,0,0,0,0,50,0,1,34049
Lake,34,049,34049,34049092X160000,Nonpublic School,Dfld Montessori Childrens House,28,0,0,0,1,25,0,0,0,0,0,25,0,1,34049
Lake,34,049,34049,340490950262005,Lake Zurich CUSD 95,May Whitney Elem School,561,0,0,0,1,61,3,0,0,0,0,61,3,0.953125,34049
Lake,34,049,34049,340490960042002,Kildeer Countryside CCSD 96,Willow Grove Kindergarten Ctr,234,0,0,0,1,44,0,0,0,0,0,44,0,1,34049
Lake,34,049,34049,34049097X160000,Nonpublic School,Montessori Childrens House,43,0,1,0,0.9767441860465117,39,3,0,1,0,0,39,4,0.9069767441860465,34049
Lake,34,049,34049,34049098X160000,Nonpublic School,Montessori Connection,65,2,0,0,0.9692307692307692,42,0,0,0,0,1,42,1,0.9767441860465116,34049
Lake,34,049,34049,34049101X010000,Nonpublic School,Lindenhurst Early Childhood Ctr,103,0,0,0,1,70,0,0,0,0,0,70,0,1,34049
Lake,34,049,34049,340491020042002,Aptakisic-Tripp CCSD 102,Earl Pritchett School,550,0,0,0,1,83,0,0,0,1,0,83,1,0.9880952380952381,34049
Lake,34,049,34049,340491030022002,Lincolnshire-Prairieview SD 103,Laura B Sprague School,507,0,0,0,1,24,0,0,0,0,0,24,0,1,34049
Lake,34,049,34049,34049104X160000,Nonpublic School,Old School Montessori,113,9,0,0,0.9203539823008849,36,2,0,0,0,3,36,5,0.8780487804878049,34049
Lake,34,049,34049,34049106X160000,Nonpublic School,Creative Care Childrens Ctr Inc,50,0,0,0,1,30,2,0,0,0,0,30,2,0.9375,34049
Lake,34,049,34049,340491090022008,Deerfield SD 109,South Park Elem School,459,0,0,0,1,33,1,0,1,0,0,33,2,0.9428571428571428,34049
Lake,34,049,34049,34049110X160000,Nonpublic School,Lincolnshire Montessori School,10,0,0,0,1,6,2,0,0,0,0,6,2,0.75,34049
Lake,34,049,34049,34049111X090000,Nonpublic School,St Marks Day School,147,3,0,0,0.9795918367346939,103,5,0,0,0,0,103,5,0.9537037037037037,34049
Lake,34,049,34049,340491120023001,North Shore SD 112,Green Bay School,198,0,0,0,1,197,1,0,0,0,0,197,1,0.9949494949494949,34049
Lake,34,049,34049,340491140022003,Fox Lake GSD 114,Lotus School,502,14,4,0,0.9641434262948206,78,2,0,0,0,5,78,7,0.9176470588235294,34049
Lake,34,049,34049,34049114X010000,Nonpublic School,Lions Math & Science Christian,72,8,1,0,0.875,26,0,0,1,0,0,26,1,0.9629629629629629,34049
Lake,34,049,34049,340491160263002,Round Lake CUSD 116,Early Childhood Facility,156,1,0,1,0.9935897435897437,154,1,0,0,0,1,154,2,0.9871794871794872,34049
Lake,34,049,34049,340491180262001,Wauconda CUSD 118,Wauconda Grade School,654,7,2,3,0.9862385321100918,74,0,0,3,0,2,74,5,0.9367088607594937,34049
Lake,34,049,34049,340491180262005,Wauconda CUSD 118,Robert Crown School,935,2,1,2,0.9967914438502673,42,1,0,0,0,1,42,2,0.9545454545454546,34049
Lake,34,049,34049,340491180262007,Wauconda CUSD 118,Cotton Creek School,711,7,0,3,0.990154711673699,1,0,0,0,0,0,1,0,1,34049
Lake,34,049,34049,34049119X160000,Nonpublic School,The Grove Montessori School,20,0,0,0,1,11,2,2,0,0,0,11,4,0.7333333333333333,34049
Lake,34,049,34049,34049124X160000,Nonpublic School,Vernon Hills Montessori Academy,19,0,0,0,1,18,0,0,0,0,0,18,0,1,34049
Lake,34,049,34049,340491870262002,North Chicago SD 187,Forrestal Elem School,481,82,6,82,0.8170478170478171,56,0,0,0,0,20,56,20,0.7368421052631579,34049
Lake,34,049,34049,340491870262009,North Chicago SD 187,North Elementary School,442,32,34,42,0.8506787330316742,45,0,0,0,0,2,45,2,0.9574468085106383,34049
Lake,34,049,34049,340492200263001,Barrington CUSD 220,Early Learning Center,247,8,2,0,0.9595141700404858,238,4,0,0,1,4,238,9,0.9635627530364372,34049
LaSalle,35,050,35050,35050001X100000,Nonpublic School,Trinity Catholic Academy,180,0,0,0,1,35,1,0,0,0,0,35,1,0.9722222222222222,35050
LaSalle,35,050,35050,350500090262001,Earlville CUSD 9,Earlville Elem School,301,6,1,0,0.9767441860465117,12,0,0,0,0,0,12,0,1,35050
LaSalle,35,050,35050,35050012X100000,Nonpublic School,Peru Catholic School System,202,0,0,0,1,33,0,1,6,0,0,33,7,0.825,35050
LaSalle,35,050,35050,35050024X100000,Nonpublic School,St Michael the Archangel Sch,145,0,0,0,1,25,1,0,0,0,0,25,1,0.9615384615384616,35050
LaSalle,35,050,35050,35050025X100000,Nonpublic School,Holy Family,148,0,0,0,1,20,1,0,0,0,0,20,1,0.9523809523809523,35050
LaSalle,35,050,35050,35050028X100000,Nonpublic School,Holy Cross Elementary School,134,0,0,0,1,37,0,1,0,0,0,37,1,0.9736842105263158,35050
LaSalle,35,050,35050,350500440022003,Streator ESD 44,Kimes Elem School,340,1,0,1,0.9970588235294118,107,1,0,1,0,1,107,3,0.9727272727272728,35050
LaSalle,35,050,35050,350500820042001,Deer Park CCSD 82,Deer Park C C Elem School,104,0,0,0,1,9,2,0,0,0,0,9,2,0.8181818181818182,35050
LaSalle,35,050,35050,350501220023001,La Salle ESD 122,Jackson  School,116,6,1,7,0.9396551724137931,113,0,0,0,0,3,113,3,0.9741379310344828,35050
LaSalle,35,050,35050,350501240022003,Peru ESD 124,Northview Elem School,278,0,0,0,1,76,1,0,0,0,0,76,1,0.987012987012987,35050
LaSalle,35,050,35050,350501250022002,Oglesby ESD 125,Lincoln Elem School,457,0,0,0,1,111,5,0,0,0,0,111,5,0.9568965517241379,35050
LaSalle,35,050,35050,350501410022006,Ottawa ESD 141,Lincoln Elem School,536,2,1,1,0.9944029850746269,183,0,0,0,0,1,183,1,0.9945652173913043,35050
LaSalle,35,050,35050,350501500022001,Marseilles ESD 150,Marseilles Elementary School,591,2,0,0,0.9966159052453469,47,1,0,1,0,0,47,2,0.9591836734693877,35050
LaSalle,35,050,35050,350501700042001,Seneca CCSD 170,Seneca Grade School North Campus,282,0,0,0,1,54,1,0,0,0,0,54,1,0.9818181818181818,35050
LaSalle,35,050,35050,350501950042001,Wallace CCSD 195,Wallace Elem School,346,7,0,0,0.9797687861271677,36,1,0,0,0,3,36,4,0.9,35050
LaSalle,35,050,35050,350502890041002,Mendota CCSD 289,Northbrook School,634,2,0,2,0.996845425867508,72,2,0,0,0,0,72,2,0.972972972972973,35050
LaSalle,35,050,35050,350504250262001,Lostant CUSD 425,Lostant Elem School,72,0,0,0,1,2,0,0,0,0,0,2,0,1,35050
Logan,38,054,38054,38054001X100000,Nonpublic School,Carroll Catholic School,104,0,0,0,1,13,0,0,0,0,0,13,0,1,38054
Logan,38,054,38054,38054002X060000,Nonpublic School,Zion Lutheran Grade School,92,1,0,1,0.9891304347826088,36,0,0,0,0,1,36,1,0.972972972972973,38054
Logan,38,054,38054,38054010X060000,Nonpublic School,Zion Lutheran School,89,0,0,0,1,29,0,0,0,0,0,29,0,1,38054
Logan,38,054,38054,380540230262002,Mt Pulaski CUSD 23,Mount Pulaski Elem School,362,4,1,0,0.9861878453038674,25,0,0,1,0,1,25,2,0.9259259259259259,38054
Logan,38,054,38054,380540270022003,Lincoln ESD 27,Adams Elem School,115,0,0,0,1,57,0,0,0,0,0,57,0,1,38054
Logan,38,054,38054,380540920042001,West Lincoln-Broadwell ESD 92,West Lincoln-Broadwell Elem Sch,180,0,0,0,1,1,0,0,0,0,0,1,0,1,38054
Mason,38,060,38060,380601260262002,Havana CUSD 126,New Central Elem School,420,0,0,0,1,72,0,0,0,0,0,72,0,1,38060
Mason,38,060,38060,380601890262001,Illini Central CUSD 189,Illini Central Grade School,765,0,0,0,1,69,0,0,0,8,0,69,8,0.8961038961038961,38060
Mason,38,060,38060,380601910262003,Midwest Central CUSD 191,Midwest Central Primary School,422,0,0,0,1,20,0,0,0,0,0,20,0,1,38060
Menard,38,065,38065,380652000262001,Greenview CUSD 200,Greenview Elementary School,127,0,3,3,0.9763779527559056,16,0,0,0,0,0,16,0,1,38065
Menard,38,065,38065,380652020262003,Porta CUSD 202,Petersburg Elem School,293,1,0,1,0.9965870307167235,58,1,0,1,0,0,58,2,0.9666666666666667,38065
Menard,38,065,38065,380652020262006,Porta CUSD 202,Porta Central,332,1,1,2,0.9939759036144579,53,0,0,1,0,1,53,2,0.9636363636363636,38065
