County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,TotalNC,unduplCount,NCPE,Excluded,polioProtected,polioNcNp,polioMedObj,PolioRelObj,polioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Lake,34,049,34049,34-049-1260-17-0002,New Tech High - Zion-Benton East,257.0,0,0,0,0,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,256,0,0,1,0,257,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-1270-16-0001,Grayslake Central High School,1336.0,6,5,1,6,1321,3,3,7,2,1336,1318,4,4,5,5,1336,1323,3,3,7,0,1336,1323,3,3,7,0,1336,1323,3,3,7,0,1336,1324,2,0,8,2,1336,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-1270-16-0002,Grayslake North High School,1554.0,18,9,9,0,1543,9,0,2,0,1554,1543,10,0,1,0,1554,1543,9,0,2,0,1554,1544,9,0,1,0,1554,1544,9,0,1,0,1554,1544,9,0,1,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-1280-16-0002,Libertyville High School,2039.0,13,6,7,6,2023,4,3,7,2,2039,2022,4,4,7,2,2039,2026,1,4,7,1,2039,2026,1,4,7,1,2039,2026,1,4,7,1,2039,2026,1,4,2,6,2039,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-1280-16-0004,Vernon Hills High School,1355.0,3,3,0,3,1349,3,0,3,0,1355,1347,3,1,4,0,1355,1349,3,0,3,0,1355,1349,3,0,3,0,1355,1349,3,0,3,0,1355,1348,3,1,3,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-1870-26-0001,North Chicago Community High Sch,235.0,75,75,0,75,160,75,0,0,0,235,160,75,0,0,0,235,160,75,0,0,0,235,160,75,0,0,0,235,160,75,0,0,0,235,160,75,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,34,049
Lake,34,049,34049,34-049-2200-26-0004,Barrington High School,3019.0,1,1,0,0,2990,0,1,21,7,3019,2984,1,1,22,11,3019,2994,0,1,20,4,3019,2994,0,1,20,4,3019,2994,0,1,20,4,3019,2988,0,0,23,8,3019,0,0,0,0,0,0,0,0,0,0,0,0,34,049
LaSalle,35,050,35050,35-050-0010-26-0001,Leland High School,94.0,0,0,0,0,94,0,0,0,0,94,92,0,0,0,2,94,94,0,0,0,0,94,94,0,0,0,0,94,94,0,0,0,0,94,94,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-0020-26-0001,Serena High School,267.0,0,0,0,0,265,0,1,1,0,267,264,0,2,1,0,267,265,0,1,1,0,267,265,0,1,1,0,267,265,0,1,1,0,267,265,0,1,1,0,267,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-0090-26-0001,Earlville Jr/Sr High School,122.0,1,1,0,1,122,0,0,0,0,122,118,1,0,0,3,122,122,0,0,0,0,122,122,0,0,0,0,122,122,0,0,0,0,122,122,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-0400-17-0001,Streator Twp High School,926.0,6,2,4,6,926,0,0,0,0,926,922,2,2,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,926,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-1200-17-0001,La Salle-Peru Twp High School,1212.0,9,5,4,4,1203,0,0,8,1,1212,1198,5,0,8,1,1212,1203,0,0,8,1,1212,1203,0,0,8,1,1212,1203,0,0,8,1,1212,1203,0,0,8,1,1212,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-1400-17-0001,Ottawa Township High School,1450.0,1,1,0,3,1442,1,1,5,1,1450,1441,1,1,6,1,1450,1443,1,1,4,1,1450,1443,1,1,4,1,1450,1443,1,1,4,1,1450,1442,1,1,5,1,1450,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-1600-17-0001,Seneca High School,448.0,1,1,0,0,447,0,0,1,0,448,441,1,0,6,0,448,444,0,0,4,0,448,444,0,0,4,0,448,444,0,0,4,0,448,444,0,0,4,0,448,0,0,0,0,0,0,0,0,0,0,0,0,35,050
LaSalle,35,050,35050,35-050-2800-17-0001,Mendota Twp High School,603.0,0,0,0,0,602,0,0,0,1,603,600,0,0,0,3,603,603,0,0,0,0,603,603,0,0,0,0,603,603,0,0,0,0,603,603,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,35,050
Logan,38,054,38054,38-054-0210-26-0001,Hartsburg-Emden Jr-Sr High School,154.0,0,0,0,0,154,0,0,0,0,154,154,0,0,0,0,154,154,0,0,0,0,154,154,0,0,0,0,154,154,0,0,0,0,154,154,0,0,0,0,154,0,0,0,0,0,0,72,0,0,0,0,72,38,054
Logan,38,054,38054,38-054-0230-26-0001,Mount Pulaski High School,178.0,0,0,0,0,175,0,0,3,0,178,175,0,0,3,0,178,175,0,0,3,0,178,175,0,0,3,0,178,175,0,0,3,0,178,175,0,0,3,0,178,0,0,0,0,0,0,0,0,0,0,0,0,38,054
Logan,38,054,38054,38-054-4040-16-0001,Lincoln Comm High School,838.0,4,3,1,0,833,3,0,1,1,838,833,3,0,1,1,838,833,3,0,1,1,838,833,3,0,1,1,838,833,3,0,1,1,838,833,3,0,1,1,838,0,0,0,0,0,0,0,0,0,0,0,0,38,054
Mason,38,060,38060,38-060-1260-26-0001,Havana High School,336.0,0,0,0,0,336,0,0,0,0,336,326,0,2,0,8,336,336,0,0,0,0,336,336,0,0,0,0,336,336,0,0,0,0,336,336,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,38,060
Mason,38,060,38060,38-060-1910-26-0001,Midwest Central High School,359.0,0,0,0,0,359,0,0,0,0,359,359,0,0,0,0,359,358,0,1,0,0,359,358,0,1,0,0,359,358,0,1,0,0,359,358,0,0,1,0,359,0,0,0,0,0,0,0,0,0,0,0,0,38,060
Menard,38,065,38065,38-065-2000-26-0001,Greenview Jr/Sr High School,105.0,0,0,0,0,105,0,0,0,0,105,104,0,0,0,1,105,105,0,0,0,0,105,105,0,0,0,0,105,105,0,0,0,0,105,105,0,0,0,0,105,0,0,0,0,0,0,38,0,0,0,0,38,38,065
Menard,38,065,38065,38-065-2020-26-0001,Porta High School,377.0,0,0,0,0,377,0,0,0,0,377,375,0,0,0,2,377,377,0,0,0,0,377,377,0,0,0,0,377,377,0,0,0,0,377,377,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,38,065
Menard,38,065,38065,38-065-2130-26-0001,Athens Sr High School,338.0,19,15,4,0,338,0,0,0,0,338,322,15,0,1,0,338,338,0,0,0,0,338,338,0,0,0,0,338,338,0,0,0,0,338,338,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,38,065
Macon,39,055,39055,39-055-0010-26-0001,Argenta-Oreana High School,330.0,0,0,0,8,329,0,0,1,0,330,321,0,0,1,8,330,321,0,0,1,8,330,321,0,0,1,8,330,321,0,0,1,8,330,321,0,0,1,8,330,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0020-26-0001,Maroa-Forsyth Senior High Sch,342.0,0,0,0,0,341,0,0,1,0,342,341,0,0,1,0,342,341,0,0,1,0,342,341,0,0,1,0,342,341,0,0,1,0,342,341,0,0,1,0,342,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0030-26-0001,Mt Zion High School,753.0,0,0,0,0,752,0,0,1,0,753,749,0,0,2,2,753,751,0,1,1,0,753,751,0,1,1,0,753,751,0,1,1,0,753,752,0,0,1,0,753,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0090-26-0001,Sangamon Valley High School,235.0,0,0,0,0,235,0,0,0,0,235,234,0,0,1,0,235,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,234,0,0,1,0,235,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0110-26-0001,Warrensburg-Latham High School,341.0,2,2,0,2,341,0,0,0,0,341,337,2,0,0,2,341,341,0,0,0,0,341,341,0,0,0,0,341,341,0,0,0,0,341,341,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0150-26-0001,Meridian High School,342.0,1,0,1,0,342,0,0,0,0,342,342,0,0,0,0,342,342,0,0,0,0,342,342,0,0,0,0,342,342,0,0,0,0,342,342,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0610-25-0036,Eisenhower High School,1030.0,43,14,29,31,1030,0,0,0,0,1030,1016,14,0,0,0,1030,1030,0,0,0,0,1030,1030,0,0,0,0,1030,1030,0,0,0,0,1030,1030,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Macon,39,055,39055,39-055-0610-25-0038,MacArthur High School,1208.0,51,4,47,59,1206,2,0,0,0,1208,1203,4,1,0,0,1208,1202,2,3,1,0,1208,1202,2,3,1,0,1208,1202,2,3,1,0,1208,1206,2,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,39,055
Piatt,39,074,39074,39-074-0050-26-0001,Bement High School,115.0,0,0,0,0,115,0,0,0,0,115,115,0,0,0,0,115,115,0,0,0,0,115,115,0,0,0,0,115,115,0,0,0,0,115,115,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,39,074
Piatt,39,074,39074,39-074-0250-26-0001,Monticello High School,555.0,0,0,0,0,550,0,0,5,0,555,549,0,0,6,0,555,550,0,0,5,0,555,550,0,0,5,0,555,550,0,0,5,0,555,550,0,0,5,0,555,0,0,0,0,0,0,0,0,0,0,0,0,39,074
Piatt,39,074,39074,39-074-0390-26-0001,Atwood Hammond High School,129.0,0,0,0,0,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,39,074
Piatt,39,074,39074,39-074-0570-26-0001,Deland-Weldon High School,49.0,0,0,0,0,49,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,49,49,0,0,0,0,49,48,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,39,074
Piatt,39,074,39074,39-074-1000-26-0001,Cerro Gordo High School,190.0,0,0,0,0,190,0,0,0,0,190,190,0,0,0,0,190,190,0,0,0,0,190,190,0,0,0,0,190,190,0,0,0,0,190,190,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,39,074
Calhoun,40,007,40007,40-007-0400-26-0001,Calhoun High School,209.0,0,0,0,0,209,0,0,0,0,209,209,0,0,0,0,209,209,0,0,0,0,209,209,0,0,0,0,209,209,0,0,0,0,209,209,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,40,007
Calhoun,40,007,40007,40-007-0420-26-0001,Brussels High School,64.0,0,0,0,0,64,0,0,0,0,64,62,0,0,0,2,64,64,0,0,0,0,64,64,0,0,0,0,64,64,0,0,0,0,64,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,40,007
Greene,40,031,40031,40-031-0010-26-0003,Carrollton High School,214.0,2,0,2,0,214,0,0,0,0,214,214,0,0,0,0,214,214,0,0,0,0,214,214,0,0,0,0,214,214,0,0,0,0,214,214,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,40,031
Greene,40,031,40031,40-031-0030-26-0001,North Greene High School,306.0,1,1,0,1,305,0,1,0,0,306,302,1,1,0,2,306,305,0,1,0,0,306,305,0,1,0,0,306,305,0,1,0,0,306,304,0,1,0,1,306,0,0,0,0,0,0,0,0,0,0,0,0,40,031
Greene,40,031,40031,40-031-0100-26-0001,Greenfield High School,159.0,1,0,1,1,158,0,0,0,1,159,158,0,1,0,0,159,159,0,0,0,0,159,159,0,0,0,0,159,159,0,0,0,0,159,158,0,0,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,40,031
Jersey,40,042,40042,40-042-1000-26-0001,Jersey Comm High School,960.0,1,0,1,0,959,0,0,1,0,960,956,0,1,3,0,960,959,0,0,1,0,960,959,0,0,1,0,960,959,0,0,1,0,960,958,0,0,2,0,960,0,0,0,0,0,0,0,0,0,0,0,0,40,042
Macoupin,40,056,40056,40-056-0010-26-0002,Carlinville High School,413.0,5,2,3,1,410,0,0,3,0,413,408,2,0,3,0,413,409,0,1,3,0,413,410,0,0,3,0,413,410,0,0,3,0,413,409,0,1,3,0,413,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0020-26-0004,Northwestern High School,107.0,0,0,0,0,104,0,0,3,0,107,104,0,0,3,0,107,104,0,0,3,0,107,104,0,0,3,0,107,104,0,0,3,0,107,104,0,0,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0050-26-0001,Mt Olive High School,157.0,1,0,1,1,156,0,0,1,0,157,154,0,0,1,2,157,156,0,0,1,0,157,156,0,0,1,0,157,156,0,0,1,0,157,156,0,0,1,0,157,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0060-26-0001,Staunton High School,440.0,0,0,0,1,439,0,0,0,1,440,437,0,0,0,3,440,439,0,0,0,1,440,439,0,0,0,1,440,439,0,0,0,1,440,439,0,0,0,1,440,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0070-26-0003,Gillespie High School,406.0,1,0,1,0,404,0,0,0,2,406,404,0,0,0,2,406,404,0,0,0,2,406,404,0,0,0,2,406,404,0,0,0,2,406,404,0,0,0,2,406,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0080-26-0001,Bunker Hill High School,216.0,0,0,0,0,216,0,0,0,0,216,216,0,0,0,0,216,216,0,0,0,0,216,216,0,0,0,0,216,216,0,0,0,0,216,216,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0090-26-0001,Southwestern High School,506.0,3,1,2,3,505,0,0,1,0,506,503,1,0,2,0,506,505,0,0,1,0,506,505,0,0,1,0,506,505,0,0,1,0,506,505,0,0,1,0,506,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Macoupin,40,056,40056,40-056-0340-26-0001,North Mac High School,455.0,3,3,0,1,452,3,0,0,0,455,446,3,0,0,6,455,452,3,0,0,0,455,452,3,0,0,0,455,452,3,0,0,0,455,451,3,0,0,1,455,0,0,0,0,0,0,0,0,0,0,0,0,40,056
Madison,41,057,41057,41-057-0010-26-0001,Roxana Sr High School,636.0,49,48,1,5,632,3,1,0,0,636,627,9,0,0,0,636,631,4,1,0,0,636,636,0,0,0,0,636,636,0,0,0,0,636,596,33,7,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0020-26-0001,Triad High School,1199.0,7,7,0,7,1192,7,0,0,0,1199,1192,7,0,0,0,1199,1192,7,0,0,0,1199,1192,7,0,0,0,1199,1192,7,0,0,0,1199,1192,7,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0050-26-0001,Highland High School,1000.0,5,0,5,5,997,0,1,2,0,1000,996,0,1,2,1,1000,996,0,2,2,0,1000,999,0,0,1,0,1000,999,0,0,1,0,1000,998,0,0,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0070-26-0001,Edwardsville High School,2433.0,1,0,1,0,2428,0,2,1,2,2433,2428,0,1,2,2,2433,2429,0,1,1,2,2433,2429,0,1,1,2,2433,2430,0,1,0,2,2433,2427,0,1,3,2,2433,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0080-26-0001,Civic Memorial High School,801.0,3,0,3,3,799,0,0,2,0,801,799,0,0,2,0,801,799,0,0,2,0,801,799,0,0,2,0,801,799,0,0,2,0,801,799,0,0,2,0,801,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0090-26-0001,Granite City High School,1984.0,50,29,21,50,1984,0,0,0,0,1984,1955,29,0,0,0,1984,1984,0,0,0,0,1984,1984,0,0,0,0,1984,1984,0,0,0,0,1984,1984,0,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0100-26-0001,Collinsville High School,2034.0,2,0,2,2,2029,0,2,2,1,2034,2031,0,1,2,0,2034,2024,0,8,2,0,2034,2029,0,3,2,0,2034,2029,0,3,2,0,2034,2025,0,8,1,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0110-26-0001,Alton High School,2118.0,55,28,27,55,2118,0,0,0,0,2118,2080,28,0,10,0,2118,2118,0,0,0,0,2118,2118,0,0,0,0,2118,2118,0,0,0,0,2118,2118,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0120-26-0001,Madison Senior High School,233.0,8,8,0,8,232,1,0,0,0,233,225,8,0,0,0,233,232,1,0,0,0,233,232,1,0,0,0,233,232,1,0,0,0,233,232,1,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Madison,41,057,41057,41-057-0140-16-0001,East Alton-Wood River High Sch,610.0,9,3,6,0,610,0,0,0,0,610,607,3,0,0,0,610,610,0,0,0,0,610,610,0,0,0,0,610,609,0,1,0,0,610,609,0,1,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,41,057
Marshall,43,059,43059,43-059-0050-26-0001,Henry-Senachwine High School,206.0,0,0,0,0,206,0,0,0,0,206,206,0,0,0,0,206,206,0,0,0,0,206,206,0,0,0,0,206,206,0,0,0,0,206,206,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,43,059
Marshall,43,059,43059,43-059-0070-26-0001,Midland High School,258.0,0,0,0,0,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,258,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,43,059
Putnam,43,078,43078,43-078-5350-26-0002,Putnam County High School,282.0,0,0,0,0,279,0,0,3,0,282,279,0,0,3,0,282,279,0,0,3,0,282,279,0,0,3,0,282,279,0,0,3,0,282,279,0,0,3,0,282,0,0,0,0,0,0,0,0,0,0,0,0,43,078
Woodford,43,102,43102,43-102-0060-26-0001,Fieldcrest High School,362.0,0,0,0,0,362,0,0,0,0,362,362,0,0,0,0,362,362,0,0,0,0,362,362,0,0,0,0,362,362,0,0,0,0,362,362,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,43,102
Woodford,43,102,43102,43-102-0110-26-0001,El Paso-Gridley High School,357.0,0,0,0,0,356,0,0,1,0,357,356,0,0,1,0,357,356,0,0,1,0,357,356,0,0,1,0,357,356,0,0,1,0,357,356,0,0,1,0,357,0,0,0,0,0,0,0,0,0,0,0,0,43,102
Woodford,43,102,43102,43-102-0210-26-0001,Lowpoint-Washburn Jr Sr High Sch,161.0,0,0,0,0,161,0,0,0,0,161,160,0,0,0,1,161,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,161,0,0,0,0,161,0,0,0,0,0,0,59,0,0,0,0,59,43,102
Woodford,43,102,43102,43-102-0600-26-0001,Roanoke-Benson High School,176.0,0,0,0,0,173,0,0,3,0,176,169,0,1,6,0,176,170,0,1,5,0,176,171,0,1,4,0,176,171,0,1,4,0,176,170,0,0,6,0,176,0,0,0,0,0,0,0,0,0,0,0,0,43,102
Woodford,43,102,43102,43-102-1220-17-0001,Metamora High School,952.0,0,0,0,0,945,0,0,7,0,952,939,0,4,9,0,952,942,0,1,9,0,952,942,0,1,9,0,952,942,0,1,9,0,952,940,0,2,10,0,952,0,0,0,0,0,0,0,0,0,0,0,0,43,102
Woodford,43,102,43102,43-102-1400-26-0001,Eureka High School,426.0,6,5,1,0,416,2,0,5,3,426,412,4,0,5,5,426,418,1,0,4,3,426,418,1,0,4,3,426,418,1,0,4,3,426,418,1,0,4,3,426,0,0,0,0,0,0,0,0,0,0,0,0,43,102
McHenry,44,063,44063,44-063-0120-26-0002,Johnsburg High School,837.0,1,1,0,1,832,0,0,5,0,837,830,1,0,6,0,837,833,0,0,4,0,837,834,0,0,3,0,837,834,0,0,3,0,837,832,0,0,5,0,837,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-0190-24-0002,Alden-Hebron High School,124.0,0,0,0,0,123,0,0,1,0,124,123,0,0,1,0,124,123,0,0,1,0,124,123,0,0,1,0,124,123,0,0,1,0,124,123,0,0,1,0,124,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-0500-26-0001,Harvard High School,755.0,0,0,0,0,754,0,0,1,0,755,754,0,0,1,0,755,754,0,0,1,0,755,754,0,0,1,0,755,754,0,0,1,0,755,754,0,0,1,0,755,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1540-16-0001,Marengo High School,804.0,3,3,0,3,796,3,0,3,2,804,794,2,1,3,4,804,797,2,0,3,2,804,797,2,0,3,2,804,797,2,0,3,2,804,795,2,0,5,2,804,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1550-16-0001,Crystal Lake Central High School,1557.0,0,0,0,0,1549,0,1,7,0,1557,1544,0,1,11,1,1557,1546,0,3,7,1,1557,1551,0,1,5,0,1557,1551,0,1,5,0,1557,1545,0,1,9,2,1557,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1550-16-0002,Cary-Grove Community High School,1830.0,0,0,0,0,1818,0,0,12,0,1830,1811,1,1,17,0,1830,1816,0,0,14,0,1830,1816,0,0,14,0,1830,1815,0,0,15,0,1830,1817,0,0,13,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1550-16-0003,Crystal Lake South High School,1924.0,1,1,0,1,1918,0,0,6,0,1924,1912,1,1,10,0,1924,1917,0,0,7,0,1924,1917,0,0,7,0,1924,1917,0,0,7,0,1924,1916,0,1,6,1,1924,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1550-16-0004,Prairie Ridge High School,1692.0,0,0,0,0,1685,0,0,6,1,1692,1686,0,0,6,0,1692,1683,0,1,8,0,1692,1687,0,0,5,0,1692,1687,0,0,5,0,1692,1680,0,2,10,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1560-16-0001,McHenry High School-West Campus,1598.0,12,7,5,12,1591,0,1,1,5,1598,1582,7,2,2,5,1598,1591,0,1,1,5,1598,1596,0,1,1,0,1598,1596,0,1,1,0,1598,1590,0,1,2,5,1598,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1560-16-0002,McHenry  East High School,914.0,11,5,6,13,911,0,0,3,0,914,904,5,1,3,1,914,910,0,0,4,0,914,912,0,0,2,0,914,912,0,0,2,0,914,910,0,0,3,1,914,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1570-16-0001,Richmond-Burton High School,800.0,10,2,8,0,782,2,1,15,0,800,784,0,0,16,0,800,783,1,1,15,0,800,785,0,0,15,0,800,785,0,0,15,0,800,785,0,0,15,0,800,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-1580-22-0002,Huntley High School,2236.0,7,7,0,0,2223,5,0,8,0,2236,2214,9,0,13,0,2236,2221,5,1,9,0,2236,2221,5,1,9,0,2236,2221,5,1,9,0,2236,2220,5,0,10,1,2236,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-2000-26-0008,Woodstock High School,1019.0,9,3,6,15,1012,0,0,7,0,1019,1012,6,1,0,0,1019,1018,0,1,0,0,1019,1018,0,1,0,0,1019,1018,0,1,0,0,1019,1018,0,1,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,44,063
McHenry,44,063,44063,44-063-2000-26-0009,Woodstock North High School,899.0,10,5,5,5,885,5,1,8,0,899,881,5,5,8,0,899,875,5,11,8,0,899,875,5,11,8,0,899,875,5,11,8,0,899,875,5,11,8,0,899,0,0,0,0,0,0,0,0,0,0,0,0,44,063
Monroe,45,067,45067,45-067-0030-26-0001,Valmeyer High School,134.0,0,0,0,0,134,0,0,0,0,134,134,0,0,0,0,134,134,0,0,0,0,134,134,0,0,0,0,134,134,0,0,0,0,134,134,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,45,067
Monroe,45,067,45067,45-067-0040-26-0001,Columbia High School,651.0,0,0,0,0,651,0,0,0,0,651,649,0,0,0,2,651,651,0,0,0,0,651,651,0,0,0,0,651,651,0,0,0,0,651,651,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,45,067
Monroe,45,067,45067,45-067-0050-26-0001,Waterloo High School,893.0,0,0,0,0,891,0,0,2,0,893,886,0,5,2,0,893,891,0,0,2,0,893,891,0,0,2,0,893,891,0,0,2,0,893,893,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,45,067
Randolph,45,079,45079,45-079-0010-22-0001,Coulterville High School,66.0,0,0,0,0,66,0,0,0,0,66,66,0,0,0,0,66,66,0,0,0,0,66,66,0,0,0,0,66,66,0,0,0,0,66,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,45,079
Randolph,45,079,45079,45-079-1320-26-0001,Red Bud High School,462.0,0,0,0,0,462,0,0,0,0,462,461,0,0,0,1,462,462,0,0,0,0,462,462,0,0,0,0,462,462,0,0,0,0,462,461,0,1,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,45,079
Randolph,45,079,45079,45-079-1380-26-0001,Steeleville High School,145.0,0,0,0,0,145,0,0,0,0,145,145,0,0,0,0,145,145,0,0,0,0,145,145,0,0,0,0,145,145,0,0,0,0,145,145,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,45,079
Randolph,45,079,45079,45-079-1390-26-0001,Chester High School,330.0,0,0,0,0,330,0,0,0,0,330,330,0,0,0,0,330,330,0,0,0,0,330,330,0,0,0,0,330,330,0,0,0,0,330,330,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,45,079
Randolph,45,079,45079,45-079-1400-26-0001,Sparta High School,383.0,0,0,0,0,379,0,0,2,2,383,379,0,0,2,2,383,379,0,0,2,2,383,379,0,0,2,2,383,379,0,0,2,2,383,379,0,0,2,2,383,0,0,0,0,0,0,0,0,0,0,0,0,45,079
